ID,Label,Type,Species,Gene ID,chrom,start,end,Domain,strand,3AA,# of ZNFs cannonical,# of ZNFs,Latin name,Common name,Class,Order,Age (Human),c2h2_dist
4160,PRDM13,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000016866,6,97440964.0,97442509.0,,+,YSA-RGI-DNK-RDR,4,4,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,1940956.0-1246.0-22.0-25.0
4161,ZBTB24,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000016910,6,107497763.0,107512384.0,,-,YFI-QSV-TSE-QQS-DQK-AST-DAR-RNA,8,8,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,1071395.0-4180.0-22.0-526.0-711.0-7591.0-1072.0-22.0
4151,ZSCAN31,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000016370,6,28174405.0,28174970.0,SCAN,-,KVE-RSE-AGR-LCQ-QGQ-KLK-XXX,6,7,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,55377.0-22.0-22.0-22.0-22.0-22.0-20.0
4162,ZUP1,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000016956,6,114816091.0,114822478.0,,-,SDA-HDT-NIE,3,3,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,2869760.0-394.0-5803.0
4138,ZNF322,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000037476,6,26715026.0,26716453.0,,-,QDS-HAG-QDV-RNR-GDS-HAV-QDV-RNR-XXX-XXX-XXX-XXX,8,12,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,488970.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-16.0-115.0-295.0-105.0
4136,RREB1,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000016204,6,7025516.0,7084452.0,,+,SSR-CGT-TGR-MSL-FVA-DAR-VNR-HAI-ANH-WSR-TNR-FTR-SDR-LSR,14,14,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,1598.0-22312.0-14429.0-2488.0-919.0-22.0-22.0-97.0-49.0-1303.0-8536.0-6280.0-295.0-1303.0
4114,,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000015104,4,144543700.0,144668481.0,,-,RYR-RSL-RTR-CNQ-LQS-TMR-TQE-RAC-NET-TKE-RNL-HVR,12,12,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,663725.0-6126.0-100068.0-3426.0-1212.0-9584.0-22.0-3423.0-19.0-22.0-22.0-22.0
4115,ZFP42,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000015262,4,187472717.0,187473047.0,,+,NAK-EKR-LNT-QNA,4,4,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,25219.0-19.0-22.0-22.0
4116,,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000015366,5,23915437.0,23916649.0,PRDM9-KRAB,+,SFQ-XXX-RVI-RVI-WVR-QVI-(WVR)-(DGY)-(VSY)-VSS,9,10,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,3482573.0-346.0-22.0-22.0-22.0-22.0-22.0-22.0-91.0-22.0
4117,,.,Pongo_abelii.Susie_PABv2.108,4874,5,42809060.0,42809963.0,,-,(QNV)-(QNV)-(XXX)-(YQQ)-(GNV)-(XXX)-(XXX)-(QCV)-(CYI)-(QSV)-(SHR),8,11,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,1899549.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-16.0
4118,ZNF131,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000015437,5,43713270.0,43726115.0,,+,LHE-RAQ-HHE-XXX-QER,4,5,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,1077624.0-19.0-55.0-11321.0-22.0
4119,,.,Pongo_abelii.Susie_PABv2.108,4891,5,52635019.0,52636073.0,,+,(XXX)-(YSN)-(XXX)-(XXX)-(XXX)-(XXX)-(MSQ)-(TCK)-(YCV)-(VRR),5,10,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,1993133.0-175.0-16.0-107.0-22.0-22.0-22.0-22.0-22.0-22.0
4120,,.,Pongo_abelii.Susie_PABv2.108,4899,5,55220801.0,55221437.0,,+,(TSI)-(TDV)-(CSM)-(TNT),4,4,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,1412840.0-22.0-343.0-22.0
4121,ZNF366,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000015544,5,68669933.0,68683440.0,,-,SNT-QHT-QHR-YEA-TQR-YQN-QHQ-LNR-QTA-LNR,10,10,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,895558.0-22.0-22.0-22.0-22.0-22.0-22.0-3583.0-22.0-22.0
4122,,.,Pongo_abelii.Susie_PABv2.108,4938,5,71170748.0,71172292.0,KRAB,+,(HAV)-(QNH)-(XXX)-(XXX)-(XXX)-(XXX)-(GTH)-(XXX)-(HYV)-(ESK)-(XXX)-(XXX),5,12,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,802746.0-22.0-22.0-107.0-320.0-201.0-22.0-20.0-22.0-22.0-25.0-22.0
4123,,.,Pongo_abelii.Susie_PABv2.108,5012,5,103377564.0,103378354.0,KRAB,-,(XXX)-(LDR)-(XXX)-(CTK)-(CDI)-(XXX)-(XXX)-(XXX)-(CDN)-(XXX),4,10,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,682359.0-17.0-22.0-22.0-22.0-22.0-18.0-11.0-22.0-22.0
4137,HIVEP1,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000016236,6,11982853.0,11992691.0,,+,KVK-TNK-KMK,3,3,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,949050.0-22.0-9629.0
4124,EGR1,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000040134,5,135740659.0,135740896.0,,+,RER-RHT-RER,3,3,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,589928.0-22.0-22.0
4126,,.,Pongo_abelii.Susie_PABv2.108,5099,5,148477095.0,148478221.0,KRAB,-,(XXX)-(KQI)-(XXX)-(QSV)-(QPI)-(XXX)-(REI)-(XXX)-(XXX)-(QDV)-(XXX),5,11,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,17814.0-106.0-22.0-22.0-22.0-105.0-22.0-102.0-22.0-22.0-22.0
4127,,.,Pongo_abelii.Susie_PABv2.108,5100,5,148496034.0,148497021.0,KRAB,-,(XLV)-(XXX)-(QAV)-(HEK)-(XXX),3,5,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,3946985.0-22.0-188.0-21.0-418.0
4128,ZNF354A,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000016111,5,176338073.0,176339228.0,KRAB,-,NSK-QAQ-LSK-RGI-SSY-QSQ-SRR-STI-QAQ-CSN-QAQ-QSA-HSN,13,13,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,53393.0-22.0-22.0-22.0-106.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
4129,ZNF354B,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000016113,5,176517963.0,176519118.0,KRAB,+,HSK-QAQ-HSK-QGI-SSY-QSQ-SRR-STI-QAQ-CSN-QAQ-QSA-QSN,13,13,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,721784.0-22.0-22.0-22.0-106.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
4130,ZFP2,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000016115,5,176565100.0,176566171.0,KRAB,+,QSK-ESV-QNV-KSQ-QNV-QHV-KTL-QYE-KSQ-GSV-QYE-KSV-RNR,13,13,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,45983.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
4131,ZNF454,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000041561,5,176598308.0,176599325.0,KRAB,+,KTK-QHH-VSY-RHH-CHK-QSQ-VSE-DSR-DAQ-DAQ-RHQ-QNQ,12,12,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,32138.0-52.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
4132,ZNF879,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000029650,5,176667644.0,176668715.0,KRAB,+,HSK-QSQ-FSG-GSN-QSQ-SRR-YAI-QAQ-WRI-SGT-QAQ-QST-QSN,13,13,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,57628.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
4133,ZNF354C,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000016117,5,176714347.0,176715250.0,KRAB,+,QHE-HSS-NTK-QTV-CKR-QSE-RTE-QSE-CNR-QFE-YNR,11,11,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,45633.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
4134,,.,Pongo_abelii.Susie_PABv2.108,5172,5,177880471.0,177883184.0,,+,(CSR)-(SNR)-(XXX)-(XXX)-(XXX)-(FYR)-(HSR)-(QSR)-(RYT)-(XXX)-(XXX)-(XXX)-(XXX)-(YSK)-(YSK)-(XXX)-(XXX)-(HSK)-(XXX)-(HSK)-(XXX)-(XXX)-(YPK)-(XXX)-(LSR),12,25,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,1165222.0-52.0-22.0-16.0-22.0-39.0-108.0-22.0-22.0-326.0-22.0-23.0-25.0-22.0-104.0-25.0-25.0-22.0-25.0-22.0-22.0-21.0-21.0-121.0-66.0
4135,ZFP62,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000016141,5,178455610.0,178457770.0,,-,YRQ-SSV-SSN-YVQ-NGV-NGV-TTN-YLQ-NGV-YGV-YLQ-NGV-SSN-YAQ-NGV-SSN-TTN-YLQ-NSV-SSN-STS-YLQ-NGV-SSN-XXX-INK,25,26,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,inf-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
4125,ZNF300,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000015957,5,148436241.0,148437228.0,KRAB,-,KQV-EHV-QSI-QPI-QQI-EHI-RET-RQI-QHG-QHG-QDL-QQV,12,12,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,39868.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
4163,HIVEP2,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000017057,6,141283092.0,141292380.0,,-,KVK-TNK-KMK,3,3,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,1180582.0-22.0-9079.0
4164,PLAGL1,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000017067,6,142472961.0,142478800.0,,-,TKI-RHN-TGR-SVD-TDR-RHR,6,6,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,456032.0-5345.0-25.0-25.0-46.0-22.0
4165,,.,Pongo_abelii.Susie_PABv2.108,5501,6,144063946.0,144064401.0,,-,(XXX)-(WTQ)-(CHE)-(XXX)-(SQD),3,5,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,411859.0-19.0-55.0-22.0-45.0
4193,ZNF800,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000017967,7,113445016.0,113446243.0,,-,SGR-TNR-SMR-SNK-RDR-KYH,6,6,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,3205879.0-106.0-151.0-316.0-37.0-232.0
4194,KLF14,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000018009,7,116652121.0,116652364.0,,-,KHS-RER-RHK,3,3,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,129853.0-22.0-22.0
4195,,.,Pongo_abelii.Susie_PABv2.108,5839,7,116782216.0,116782587.0,,-,(QAQ)-(HHE)-(SQY),3,3,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,972775.0-54.0-127.0
4196,ZNF786,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000018149,7,135147930.0,135149628.0,KRAB,-,EHM-RCR-MRS-LLV-KKE-QQR-LMA-HKE-LIA-RKE-LQS-VDA-XXX-LQS-EHR-YKE,15,16,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,31390.0-97.0-325.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
4197,ZNF425,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000030790,7,135181017.0,135182676.0,KRAB,-,VDK-LST-YNK-QEE-LGV-QAT-YKE-LSA-WAA-RKC-QRQ-RHE-WSF-HQE-LNS-QRE-ISV-QSA-YAT,19,19,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,505867.0-106.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
4198,ZNF398,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000018150,7,135258650.0,135259388.0,DUF3669-KRAB,+,XXX-HRY-DRS-LSL-GAR-RHN-RHK-YTD,7,8,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,1150888.0-106.0-25.0-22.0-22.0-22.0-22.0-22.0
4199,ZNF282,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000018152,7,135304371.0,135304707.0,DUF3669-KRAB,+,VSI-CGR-RHN-RNK-YSD,5,5,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,44984.0-22.0-22.0-22.0-22.0
4200,ZNF282,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000018152,7,135333835.0,135334588.0,DUF3669-KRAB,+,YQT-CST-HDR-QHQ,4,4,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,29066.0-97.0-112.0-22.0
4201,ZNF783,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000018153,7,135366004.0,135366502.0,DUF3669-KRAB,+,LNI-QSL-RDR-RHV,4,4,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,31690.0-199.0-28.0-22.0
4202,,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000036437,7,135378762.0,135379413.0,DUF3669-KRAB,+,QLP-RTE-(RTE)-(RNV)-(QGR)-(CWR),6,6,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,12261.0-190.0-22.0-22.0-22.0-22.0
4192,FEZF1,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000017951,7,108204945.0,108206042.0,,-,QTR-RTT-QNF-RDK,4,4,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,228203.0-267.0-556.0-22.0
4203,ZNF777,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000018155,7,135688542.0,135689385.0,DUF3669-KRAB,-,LNI-HQL-HSK-LSI-RHR-EKN-RHE-QHE-YSY,9,9,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,44504.0-22.0-124.0-22.0-28.0-22.0-22.0-22.0-22.0
4205,ZNF467,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000018158,7,136023790.0,136025002.0,,-,DTL-QHL-KHR-QHS-KHR-HHR-WNT-HHR-SNA-RHR-SNR-RHR,12,12,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,503842.0-22.0-22.0-22.0-22.0-22.0-103.0-166.0-22.0-22.0-22.0-22.0
4206,REPIN1,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000018167,7,136290838.0,136292275.0,,+,HFL-GAL-RQA-QQA-HNA-NYS-HNS-LFA-KHA-QHA-HYA-QNS-QNT-DRA,14,14,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,702348.0-31.0-25.0-31.0-115.0-22.0-22.0-187.0-22.0-22.0-22.0-22.0-22.0-22.0
4208,,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000039976,7,136327100.0,136327550.0,,+,QSR-(LNT)-(EFN)-(RST),4,4,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,9657.0-22.0-22.0-64.0
4209,ZNF596,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000018299,8,40397.0,41439.0,KRAB,+,KNR-HDK-KNR-HDK-KYQ-HHQ-EVR-EDR-HVR-RNL-KNQ-XXX,11,12,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,inf-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-92.0
4210,EGR3,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000018428,8,21623395.0,21623632.0,,-,RER-RHT-RER,3,3,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,132831.0-22.0-22.0
4211,,.,Pongo_abelii.Susie_PABv2.108,6026,8,43921732.0,43922631.0,,+,(XXX)-(XXX)-(CTQ)-(XXX)-(WDK)-(WAK)-(XXX)-(XXX)-(XXX),3,9,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,1087186.0-22.0-106.0-25.0-22.0-22.0-22.0-102.0-22.0
4212,,.,Pongo_abelii.Susie_PABv2.108,6027,8,44007757.0,44008488.0,,-,(XXX)-(CNN)-(WDK)-(WAK)-(XXX)-(CDN)-(SHR),5,7,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,716238.0-186.0-22.0-22.0-22.0-22.0-22.0
4213,SNAI2,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000018578,8,46089186.0,46090510.0,,-,TGK-SAM-RLG-DNA-XXX,4,5,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,224410.0-31.0-16.0-929.0-22.0
4214,,.,Pongo_abelii.Susie_PABv2.108,6049,8,52897663.0,52898061.0,,+,(WSE)-(XXX)-(QSK)-(XXX)-(RHK),3,5,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,299033.0-22.0-22.0-22.0-21.0
4215,PLAG1,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000018602,8,53449795.0,53450921.0,,-,SKV-RHN-TGR-SVE-TDR-RHR,6,6,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,1011003.0-635.0-25.0-25.0-43.0-22.0
4204,ZNF746,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000035963,7,135733888.0,135734287.0,DUF3669-KRAB,-,XXX-RHR-EKD-RHK,3,4,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,289504.0-106.0-22.0-22.0
4191,SP8,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000039855,7,52725882.0,52726125.0,,+,KHA-RER-RHK,3,3,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,693573.0-22.0-22.0
4190,,.,Pongo_abelii.Susie_PABv2.108,5699,7,52633275.0,52633842.0,,-,(QSL)-(XXX)-(QSV)-(NNV)-(QSV)-(TNL)-(XXX),5,7,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,227185.0-22.0-22.0-22.0-22.0-22.0-22.0
4189,DKFZp469M0517,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000017746,7,51985180.0,52014320.0,,-,KHA-RER-RHK,3,3,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,618956.0-22.0-28919.0
4166,,.,Pongo_abelii.Susie_PABv2.108,5533,6,160576604.0,160577129.0,,-,(NEQ)-(NEQ)-(NEQ)-(NEQ),4,4,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,404437.0-61.0-27.0-152.0
4167,,.,Pongo_abelii.Susie_PABv2.108,5553,6,167248135.0,167248423.0,,+,(ILV)-(TLV)-(TLV)-(TLV)-(TLV),5,5,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,558887.0-9.0-46.0-9.0-46.0
4168,ZNF853,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000040545,7,771497.0,771899.0,,+,RDR-QNT-EAQ-VNR-HQR,5,5,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,644973.0-22.0-22.0-22.0-22.0
4169,ZNF316,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000033506,7,802299.0,804084.0,KRAB,+,HRK-YHI-YHT-RYT-QAR-XXX-RAK-YHR-RHA-RHA-QAR-HDR-QNK-QVT-QHT,14,15,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,30401.0-22.0-22.0-22.0-22.0-22.0-568.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
4170,,.,Pongo_abelii.Susie_PABv2.108,5566,7,821436.0,823839.0,KRAB,+,(XXX)-(HVV)-(VNK)-(XXX)-(XXX)-(XXX)-(XXX)-(IND)-(HTV)-(MAQ)-(XXX)-(YPI)-(XXX)-(VNN),7,14,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,17353.0-175.0-97.0-22.0-422.0-22.0-102.0-478.0-22.0-21.0-104.0-22.0-22.0-22.0
4171,ZNF12,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000030303,7,839648.0,840887.0,KRAB,-,KKI-QTV-QHQ-QHQ-QAD-RTT-RYV-LAR-QYI-QAR-QYI-QAR-QYI-RYV-HAS,15,15,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,1573144.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
4172,ZNF789,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000041347,7,2836884.0,2837535.0,KRAB,+,RWQ-QAV-QYE-QTR-RTC-RDQ-FNR-WSK,8,8,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,481757.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0
4173,ZNF394,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000017381,7,2844061.0,2844625.0,SCAN-KRAB,-,QDR-QAK-QHR-XXX-QDK-QTK-QHR,6,7,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,453036.0-22.0-22.0-22.0-22.0-22.0-22.0
4174,ZKSCAN5,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000017382,7,2876830.0,2877082.0,SCAN-KRAB,+,QNQ-QHQ-VHQ-RHE,4,4,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,39296.0-22.0-22.0-22.0
4175,ZKSCAN5,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000017382,7,2882119.0,2883127.0,SCAN-KRAB,+,QHQ-QHQ-VHQ-RHG-QSE-YDQ-XXX-LHQ-WSR,8,9,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,4975.0-22.0-22.0-22.0-22.0-106.0-22.0-4.0-22.0
4176,ZNF655,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000017384,7,2919676.0,2920910.0,KRAB,+,QAR-QSR-XXX-RHQ-HYE-LHQ-QCQ-XXX-(HAQ)-(XXX),7,10,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,36739.0-22.0-43.0-22.0-19.0-88.0-22.0-106.0-102.0-192.0
4177,ZSCAN25,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000034484,7,2980743.0,2981310.0,SCAN-KRAB,+,RNR-LYK-QHV-RHV-XXX-KRR-QIR,6,7,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,59834.0-22.0-22.0-22.0-22.0-22.0-22.0
4178,ZKSCAN1,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000017394,7,3430306.0,3430789.0,SCAN-KRAB,+,RSR-LNL-HNL-QDK-RYL-RTL,6,6,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,448997.0-22.0-22.0-22.0-22.0-22.0
4179,,.,Pongo_abelii.Susie_PABv2.108,5578,7,3460731.0,3461295.0,SCAN-KRAB,+,(NNK)-(HNL)-(XXX)-(GSR)-(QGS)-(HNK)-(SNK),6,7,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,29943.0-22.0-22.0-22.0-22.0-22.0-22.0
4180,ZNF3,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000031522,7,3467736.0,3468303.0,KRAB,-,RDQ-QHQ-CAL-WTH-RTH-QHQ-YGQ,7,7,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,718845.0-22.0-22.0-22.0-22.0-22.0-22.0
4181,,protein_coding,Pongo_abelii.Susie_PABv2.108,ENSPPYG00000036119,7,16186683.0,16187493.0,KRAB,-,XXX-CAR-WSK-RTN-LTK-FTT-WSN-XXX-QTV,7,9,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,95599.0-22.0-22.0-103.0-22.0-22.0-22.0-22.0-7.0
4182,,.,Pongo_abelii.Susie_PABv2.108,5600,7,16283091.0,16284752.0,,-,(XXX)-(LHG)-(WYQ)-(QHG)-(XXX)-(RIK)-(XXX)-(XXX),4,8,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,608471.0-185.0-16.0-22.0-28.0-22.0-418.0-461.0
4183,,.,Pongo_abelii.Susie_PABv2.108,5601,7,16893222.0,16894202.0,KRAB,-,(MHQ)-(XXX)-(WNR)-(CTN)-(ITD)-(CNR)-(LNR)-(RAI)-(LTD)-(WSK)-(XXX),9,11,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,565114.0-25.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-22.0-99.0
4184,,.,Pongo_abelii.Susie_PABv2.108,5602,7,17327396.0,17328885.0,,+,(WIQ)-(QHG)-(QHG)-(XXX)-(XXX)-(QHG)-(XXX)-(XXX)-(XXX),4,9,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,1103860.0-91.0-22.0-22.0-25.0-22.0-22.0-260.0-472.0
4185,,.,Pongo_abelii.Susie_PABv2.108,5604,7,17399165.0,17399900.0,KRAB,+,(WVR)-(RAS)-(WNX)-(WAQ)-(XXX)-(RTN)-(CDN)-(SHR)-(XXX),7,9,Pongo abelii,Sumatran orangutan,Mammalia (Primates),Primates,15.2,69193.0-22.0-22.0-22.0-25.0-22.0-22.0-16.0-22.0
